featurization,target,fold,epoch,step,train_loss_epoch,train_loss_step,val/accuracy,val/binary-mcc,val/f1,val/prc,val/roc,val_loss
exp_0_neg_control_no_stereo_singletask,R/S_class,0,11,640.25,0.6932130455970764,0.6932905515034994,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931517124176025
exp_0_neg_control_no_stereo_singletask,R/S_class,0,12,696.1428571428571,0.6932088732719421,0.6932661771774292,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931519508361816
exp_0_neg_control_no_stereo_singletask,R/S_class,0,13,750.25,0.6931931376457214,0.6932967305183411,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931494474411011
exp_0_neg_control_no_stereo_singletask,R/S_class,1,0,36.142857142857146,0.6939452886581421,0.6935232400894165,0.5,0.0,0.0206185560673475,0.5026211142539978,0.5,0.6931536793708801
exp_0_neg_control_no_stereo_singletask,R/S_class,1,1,90.25,0.6933231353759766,0.6922037700812022,0.5,0.0,0.0,0.502564549446106,0.4998891353607178,0.6957362294197083
exp_0_neg_control_no_stereo_singletask,R/S_class,1,2,146.14285714285714,0.693855881690979,0.6922853350639343,0.5,0.0,0.0,0.5026163458824158,0.4999445974826813,0.6933712363243103
exp_0_neg_control_no_stereo_singletask,R/S_class,1,3,200.25,0.6934787034988403,0.693144420782725,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.693147599697113
exp_0_neg_control_no_stereo_singletask,R/S_class,1,4,256.14285714285717,0.6932514905929565,0.6928946018218994,0.5,0.0,0.6387832760810852,0.5026316046714783,0.4999999701976776,0.6931475400924683
exp_0_neg_control_no_stereo_singletask,R/S_class,1,5,310.25,0.6932424306869507,0.6933150390783945,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931478381156921
exp_0_neg_control_no_stereo_singletask,R/S_class,1,6,366.14285714285717,0.6931934952735901,0.6931467652320862,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931487321853638
exp_0_neg_control_no_stereo_singletask,R/S_class,1,7,420.25,0.693267822265625,0.6935298045476278,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931533217430115
exp_0_neg_control_no_stereo_singletask,R/S_class,1,8,476.14285714285717,0.6932345032691956,0.6931603074073791,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.693148672580719
exp_0_neg_control_no_stereo_singletask,R/S_class,1,9,530.25,0.6932729482650757,0.693740059932073,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931535601615906
exp_0_neg_control_no_stereo_singletask,R/S_class,1,10,586.1428571428571,0.6932277083396912,0.6930668711662292,0.5,0.0,0.6666666865348816,0.5026316046714783,0.5,0.6931766867637634
exp_0_neg_control_no_stereo_singletask,R/S_class,2,0,36.142857142857146,0.693784773349762,0.6928091883659363,0.5,0.0,0.6666666865348816,0.502516508102417,0.4998337626457214,0.6936911940574646
exp_0_neg_control_no_stereo_singletask,R/S_class,2,1,90.25,0.6941814422607422,0.6939640839894613,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931523084640503
exp_0_neg_control_no_stereo_singletask,R/S_class,2,2,146.14285714285714,0.6934430003166199,0.6931821227073669,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931912302970886
exp_0_neg_control_no_stereo_singletask,R/S_class,2,3,200.25,0.6933822631835938,0.6941259106000265,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931907534599304
exp_0_neg_control_no_stereo_singletask,R/S_class,2,4,256.14285714285717,0.6934119462966919,0.6928951740264893,0.5,0.0,0.0,0.5028336048126221,0.5001107454299927,0.6931954026222229
exp_0_neg_control_no_stereo_singletask,R/S_class,2,5,310.25,0.6933274865150452,0.6932238837083181,0.5,0.0,0.0,0.5026315450668335,0.5,0.693149209022522
exp_0_neg_control_no_stereo_singletask,R/S_class,2,6,366.14285714285717,0.6932744383811951,0.6932332158088684,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931513547897339
exp_0_neg_control_no_stereo_singletask,R/S_class,2,7,420.25,0.6931973099708557,0.6933434009552002,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931489706039429
exp_0_neg_control_no_stereo_singletask,R/S_class,2,8,476.14285714285717,0.6932361125946045,0.6933144688606262,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931502223014832
exp_0_neg_control_no_stereo_singletask,R/S_class,2,9,530.25,0.6932100653648376,0.69316894809405,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931480169296265
exp_0_neg_control_no_stereo_singletask,R/S_class,2,10,586.1428571428571,0.6932159066200256,0.6930428862571716,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931561827659607
exp_0_neg_control_no_stereo_singletask,R/S_class,2,11,640.25,0.6932878494262695,0.6932308375835419,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6931572556495667
exp_0_neg_control_no_stereo_singletask,R/S_class,3,0,36.142857142857146,0.6938700675964355,0.696316659450531,0.5,0.0,0.5957446694374084,0.5026587247848511,0.5000553727149963,0.6931511163711548
exp_0_neg_control_no_stereo_singletask,R/S_class,3,1,90.25,0.6938033103942871,0.6945610046386719,0.5,0.0,0.3708609342575073,0.5026060342788696,0.4999445676803589,0.6931489706039429
exp_0_neg_control_no_stereo_singletask,R/S_class,3,2,146.14285714285714,0.6935283541679382,0.6935176849365234,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6931861639022827
exp_0_neg_control_no_stereo_singletask,R/S_class,3,3,200.25,0.6932417750358582,0.693371444940567,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931489109992981
exp_0_neg_control_no_stereo_singletask,R/S_class,3,4,256.14285714285717,0.6936354041099548,0.6939846754074097,0.5,0.0,0.0,0.5028340220451355,0.5000553727149963,0.6931635141372681
exp_0_neg_control_no_stereo_singletask,R/S_class,3,5,310.25,0.6935220956802368,0.6929690837860107,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931852698326111
exp_0_neg_control_no_stereo_singletask,R/S_class,3,6,366.14285714285717,0.6932970881462097,0.6925642013549804,0.5,0.0,0.0,0.5026316046714783,0.5,0.6932169198989868
exp_0_neg_control_no_stereo_singletask,R/S_class,3,7,420.25,0.6932905316352844,0.693351536989212,0.5,0.0,0.6594982147216797,0.5026316046714783,0.4999999701976776,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,R/S_class,3,8,476.14285714285717,0.6931935548782349,0.6934952020645142,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,R/S_class,3,9,530.25,0.6931982040405273,0.6929666002591451,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931474208831787
exp_0_neg_control_no_stereo_singletask,R/S_class,3,10,586.1428571428571,0.693234384059906,0.6932051420211792,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931519508361816
exp_0_neg_control_no_stereo_singletask,R/S_class,4,0,36.142857142857146,0.6932930946350098,0.6952351093292236,0.5,0.0,0.0,0.502086341381073,0.4998891949653625,0.6931958794593811
exp_0_neg_control_no_stereo_singletask,R/S_class,4,1,90.25,0.6939099431037903,0.6934608419736227,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6931567788124084
exp_0_neg_control_no_stereo_singletask,R/S_class,4,2,146.14285714285714,0.693427324295044,0.6947971701622009,0.5,0.0,0.0,0.5028707981109619,0.5000553727149963,0.6931889057159424
exp_0_neg_control_no_stereo_singletask,R/S_class,4,3,200.25,0.6933123469352722,0.6935767233371735,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6931476593017578
exp_0_neg_control_no_stereo_singletask,R/S_class,4,4,256.14285714285717,0.6932188272476196,0.6930018782615661,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931540966033936
exp_0_neg_control_no_stereo_singletask,R/S_class,4,5,310.25,0.6932279467582703,0.6933519244194031,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931476593017578
exp_0_neg_control_no_stereo_singletask,R/S_class,4,6,366.14285714285717,0.6932074427604675,0.6932501673698426,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931512355804443
exp_0_neg_control_no_stereo_singletask,R/S_class,4,7,420.25,0.6932206749916077,0.6931096812089285,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931477785110474
exp_0_neg_control_no_stereo_singletask,R/S_class,4,8,476.14285714285717,0.6932861804962158,0.6930530309677124,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931518316268921
exp_0_neg_control_no_stereo_singletask,R/S_class,4,9,530.25,0.6932708024978638,0.6939432223637899,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931873559951782
exp_0_neg_control_no_stereo_singletask,R/S_class,4,10,586.1428571428571,0.6933953762054443,0.6934562563896179,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931518316268921
exp_0_neg_control_no_stereo_singletask,R/S_class,4,11,640.25,0.693199634552002,0.6934394141038259,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931478381156921
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,0,36.142857142857146,0.6937244534492493,0.6935397386550903,0.5,0.0,0.6666666865348816,0.5026834011077881,0.5001108050346375,0.6931737661361694
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,1,90.25,0.6938842535018921,0.6958745419979095,0.5,0.0,0.0,0.502534031867981,0.5001108050346375,0.6933062076568604
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,2,146.14285714285714,0.6933162212371826,0.6924035906791687,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6932719945907593
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,3,200.25,0.6934678554534912,0.6932183901468912,0.5,0.0,0.6570397019386292,0.5026315450668335,0.5,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,4,256.14285714285717,0.6932249069213867,0.6930812001228333,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6931759715080261
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,5,310.25,0.6932632923126221,0.6928375164667765,0.5,0.0,0.6570397019386292,0.5026316046714783,0.4999999701976776,0.6931473016738892
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,6,366.14285714285717,0.6931966543197632,0.6933858036994934,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931477785110474
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,7,420.25,0.6932104229927063,0.6931825975577036,0.5,0.0,0.0,0.5024291276931763,0.4999445974826813,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,8,476.14285714285717,0.6932029724121094,0.6926218390464782,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931476593017578
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,9,530.25,0.6932222247123718,0.6939858992894491,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5000000596046448,0.6931539177894592
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,10,586.1428571428571,0.6932066082954407,0.6933554530143737,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.693148136138916
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,11,640.25,0.6932041645050049,0.6932693223158518,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931476593017578
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,12,696.1428571428571,0.6933854222297668,0.6933656334877014,0.5,0.0,0.6666666865348816,0.5025911331176758,0.4999446272850036,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,@/@@_class,0,13,750.25,0.6932187080383301,0.6931104958057404,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931517124176025
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,0,36.142857142857146,0.6934472322463989,0.6952284455299378,0.5,0.0,0.0,0.502699077129364,0.5000553727149963,0.6943227052688599
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,1,90.25,0.6939366459846497,0.6963884731133779,0.5,0.0,0.0,0.5026316046714783,0.5,0.6932849884033203
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,2,146.14285714285714,0.6934043765068054,0.693518877029419,0.5,0.0,0.6666666865348816,0.5026696920394897,0.5000553727149963,0.6931600570678711
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,3,200.25,0.693286657333374,0.6931199232737223,0.5,0.0,0.0,0.5020743012428284,0.4998891949653625,0.6931515336036682
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,4,256.14285714285717,0.6933276057243347,0.6940531611442566,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931489706039429
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,5,310.25,0.6933634281158447,0.6933046082655588,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931504011154175
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,6,366.14285714285717,0.6932273507118225,0.6934522867202759,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931475400924683
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,7,420.25,0.6932411789894104,0.6931219597657522,0.5,0.0,0.6666666865348816,0.5025819540023804,0.4999445676803589,0.6931496858596802
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,8,476.14285714285717,0.6932961940765381,0.6936204075813294,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931660175323486
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,9,530.25,0.6934127807617188,0.6932436227798462,0.5,0.0,0.0,0.5026315450668335,0.5,0.6932051181793213
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,10,586.1428571428571,0.693233847618103,0.6928598165512085,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931531429290771
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,11,640.25,0.6933014392852783,0.6935204565525055,0.5,0.0,0.6666666865348816,0.5025681853294373,0.4998891651630401,0.6931595802307129
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,12,696.1428571428571,0.6932783126831055,0.6937819957733155,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931477785110474
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,13,750.25,0.6932550072669983,0.6931866506735483,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931499242782593
exp_0_neg_control_no_stereo_singletask,@/@@_class,1,14,806.1428571428571,0.6932133436203003,0.6931325674057007,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931478977203369
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,0,36.142857142857146,0.693849503993988,0.6938307523727417,0.5,0.0,0.6666666865348816,0.5025923252105713,0.4999445676803589,0.6935678720474243
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,1,90.25,0.6939147114753723,0.6936896443367004,0.5,0.0,0.6666666865348816,0.5026611089706421,0.5000553727149963,0.6931871175765991
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,2,146.14285714285714,0.6934815645217896,0.6925155639648437,0.5,0.0,0.0,0.5026013255119324,0.4999445974826813,0.6931508779525757
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,3,200.25,0.6933101415634155,0.6934288541475931,0.5,0.0,0.0,0.5025883913040161,0.4999446272850036,0.6931524276733398
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,4,256.14285714285717,0.6933217644691467,0.6934180736541748,0.5,0.0,0.0776699036359787,0.5026315450668335,0.5,0.6931473612785339
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,5,310.25,0.6934366822242737,0.6936688919862112,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931610703468323
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,6,366.14285714285717,0.6932529807090759,0.6934014320373535,0.5,0.0,0.6666666865348816,0.5026316046714783,0.5,0.6931480169296265
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,7,420.25,0.6932575106620789,0.6929194430510203,0.5,0.0,0.6666666865348816,0.5026315450668335,0.4999999701976776,0.6931529641151428
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,8,476.14285714285717,0.6932298541069031,0.6931587219238281,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931478977203369
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,9,530.25,0.6933337450027466,0.6936740875244141,0.5,0.0,0.6666666865348816,0.5025594830513,0.4998892247676849,0.693179190158844
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,10,586.1428571428571,0.693253219127655,0.6931791424751281,0.5,0.0,0.0,0.5026315450668335,0.4999999701976776,0.6931483745574951
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,11,640.25,0.6931734681129456,0.6931425233681997,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931484937667847
exp_0_neg_control_no_stereo_singletask,@/@@_class,2,12,696.1428571428571,0.6932266354560852,0.6933145403862,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,0,36.142857142857146,0.6936615109443665,0.6950312256813049,0.5,0.0,0.6666666865348816,0.5018683075904846,0.4999445676803589,0.693541407585144
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,1,90.25,0.6936063766479492,0.6952398717403412,0.5,0.0,0.0,0.5026576519012451,0.5000553727149963,0.6939517259597778
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,2,146.14285714285714,0.6938629746437073,0.6941827297210693,0.5,0.0,0.0,0.5026487708091736,0.5000553727149963,0.6931675672531128
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,3,200.25,0.6932732462882996,0.6932544012864431,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931667327880859
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,4,256.14285714285717,0.6932837963104248,0.6937685132026672,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931478381156921
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,5,310.25,0.6931969523429871,0.6932832698027293,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931501030921936
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,6,366.14285714285717,0.6932227611541748,0.6934220671653748,0.5,0.0,0.6666666865348816,0.5026516914367676,0.5000553727149963,0.6931565403938293
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,7,420.25,0.6932094097137451,0.6931769947210947,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,8,476.14285714285717,0.6932721734046936,0.6944447040557862,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931482553482056
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,9,530.25,0.6931882500648499,0.6931615968545278,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931475400924683
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,10,586.1428571428571,0.6932298541069031,0.6932584762573242,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931476593017578
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,11,640.25,0.6932259202003479,0.6931875745455424,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931487321853638
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,12,696.1428571428571,0.693210780620575,0.6935350775718689,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.693158745765686
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,13,750.25,0.6931890249252319,0.6932537456353506,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,@/@@_class,3,14,806.1428571428571,0.693174421787262,0.6931171536445617,0.5,0.0,0.0,0.5026316046714783,0.5,0.693149209022522
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,0,36.142857142857146,0.6938465237617493,0.693311071395874,0.5,0.0,0.6666666865348816,0.5026640892028809,0.5000553727149963,0.6936012506484985
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,1,90.25,0.6933834552764893,0.692740241686503,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6934049129486084
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,2,146.14285714285714,0.6935844421386719,0.6927208423614502,0.5,0.0,0.0,0.5026315450668335,0.5,0.693151593208313
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,3,200.25,0.6934154033660889,0.6939487059911092,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931532025337219
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,4,256.14285714285717,0.6933348178863525,0.6930768251419067,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931478381156921
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,5,310.25,0.693318784236908,0.6935740013917288,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.693148672580719
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,6,366.14285714285717,0.6932165026664734,0.6933667421340942,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931483149528503
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,7,420.25,0.6932968497276306,0.693234920501709,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931533813476562
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,8,476.14285714285717,0.693209707736969,0.6930095553398132,0.5,0.0,0.6666666865348816,0.5026315450668335,0.4999999701976776,0.6931558847427368
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,9,530.25,0.6932593584060669,0.6931374470392863,0.5,0.0,0.0,0.5026761889457703,0.5000553727149963,0.693160355091095
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,10,586.1428571428571,0.6931929588317871,0.693123996257782,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931478977203369
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,11,640.25,0.6933141946792603,0.692738264799118,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931682229042053
exp_0_neg_control_no_stereo_singletask,@/@@_class,4,12,696.1428571428571,0.6932278871536255,0.6933279275894165,0.5,0.0,0.0,0.5026315450668335,0.4999999701976776,0.6931476593017578
exp_0_neg_control_no_stereo_singletask,F/L_class,0,0,36.142857142857146,0.6935560703277588,0.6947366833686829,0.5,0.0,0.0,0.5023923516273499,0.4999445676803589,0.6933253407478333
exp_0_neg_control_no_stereo_singletask,F/L_class,0,1,90.25,0.6935008764266968,0.6943165361881256,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6936632394790649
exp_0_neg_control_no_stereo_singletask,F/L_class,0,2,146.14285714285714,0.6936690211296082,0.693114721775055,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.6931679248809814
exp_0_neg_control_no_stereo_singletask,F/L_class,0,3,200.25,0.6933923959732056,0.6938077112038931,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.693148672580719
exp_0_neg_control_no_stereo_singletask,F/L_class,0,4,256.14285714285717,0.6932404041290283,0.6935922384262085,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931521892547607
exp_0_neg_control_no_stereo_singletask,F/L_class,0,5,310.25,0.6935069561004639,0.6932662626107534,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931663155555725
exp_0_neg_control_no_stereo_singletask,F/L_class,0,6,366.14285714285717,0.693287193775177,0.6936447501182557,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931480765342712
exp_0_neg_control_no_stereo_singletask,F/L_class,0,7,420.25,0.693282425403595,0.6932611465454102,0.5,0.0,0.0,0.5026533603668213,0.5000554323196411,0.6931480169296265
exp_0_neg_control_no_stereo_singletask,F/L_class,0,8,476.14285714285717,0.693230926990509,0.6930743336677552,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931473612785339
exp_0_neg_control_no_stereo_singletask,F/L_class,0,9,530.25,0.6931771039962769,0.6932337482770284,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931475400924683
exp_0_neg_control_no_stereo_singletask,F/L_class,0,10,586.1428571428571,0.6932142972946167,0.6934783816337585,0.5,0.0,0.0,0.5026315450668335,0.5,0.6931489109992981
exp_0_neg_control_no_stereo_singletask,F/L_class,0,11,640.25,0.6932610273361206,0.6931259334087372,0.5,0.0,0.6360152959823608,0.5026315450668335,0.5,0.6931471824645996
exp_0_neg_control_no_stereo_singletask,F/L_class,0,12,696.1428571428571,0.6931596398353577,0.693159556388855,0.5,0.0,0.0,0.5026875734329224,0.5000553727149963,0.6931524872779846
exp_0_neg_control_no_stereo_singletask,F/L_class,0,13,750.25,0.6932123303413391,0.6938655376434326,0.5,0.0,0.0,0.5026316046714783,0.5,0.6931557059288025
exp_0_neg_control_no_stereo_singletask,F/L_class,1,0,36.142857142857146,0.6936671733856201,0.6942854881286621,0.5,0.0,0.6666666865348816,0.5025812983512878,0.4998891949653625,0.693264901638031
exp_0_neg_control_no_stereo_singletask,F/L_class,1,1,90.25,0.6939780116081238,0.6944229106108347,0.5,0.0,0.0,0.5025884509086609,0.4999445676803589,0.6932665109634399
exp_0_neg_control_no_stereo_singletask,F/L_class,1,2,146.14285714285714,0.6935885548591614,0.6938275098800659,0.5,0.0,0.0,0.5026316046714783,0.4999999701976776,0.6931764483451843
exp_0_neg_control_no_stereo_singletask,F/L_class,1,3,200.25,0.6932628750801086,0.694168617328008,0.5,0.0,0.6666666865348816,0.5026315450668335,0.5,0.6931484937667847
exp_0_neg_control_no_stereo_singletask,F/L_class,1,4,256.14285714285717,0.6932636499404907,0.6932379245758057,0.5,0.0,0.6666666865348816,0.5026316046714783,0.4999999701976776,0.693149209022522
