featurization,target,fold,epoch,step,train_loss_epoch,train_loss_step,val/accuracy,val/binary-mcc,val/f1,val/prc,val/roc,val_loss
exp_1_default_parity_singletask,R/S_class,1,10,586.1428571428571,0.5185523629188538,0.5328688979148865,0.7105262875556946,0.2712967991828918,0.7027027010917664,0.79085373878479,0.794903039932251,0.548193097114563
exp_1_default_parity_singletask,R/S_class,1,11,640.25,0.5000607371330261,0.5315237641334534,0.7263157963752747,0.2622828483581543,0.7547169923782349,0.8109652996063232,0.8173961043357849,0.540399432182312
exp_1_default_parity_singletask,R/S_class,1,12,696.1428571428571,0.4888907372951507,0.46924766302108767,0.7526316046714783,0.2925374507904053,0.7707316875457764,0.8264597654342651,0.827811598777771,0.5175219774246216
exp_1_default_parity_singletask,R/S_class,1,13,750.25,0.4696462154388428,0.4987728993097941,0.7631579041481018,0.3209707736968994,0.7668393850326538,0.8145743012428284,0.8316897749900818,0.5123233199119568
exp_1_default_parity_singletask,R/S_class,1,14,806.1428571428571,0.4575957655906677,0.4770588636398315,0.75789475440979,0.3221462965011596,0.7526881694793701,0.8193393349647522,0.8332409858703613,0.5089298486709595
exp_1_default_parity_singletask,R/S_class,1,15,860.25,0.4460253417491913,0.4583240399758021,0.75789475440979,0.3079012632369995,0.7526881694793701,0.8113704919815063,0.8273683786392212,0.5254598259925842
exp_1_default_parity_singletask,R/S_class,1,16,916.1428571428571,0.4264365136623382,0.4414742350578308,0.75789475440979,0.3596862554550171,0.7386363744735718,0.828925609588623,0.84354567527771,0.5135523676872253
exp_1_default_parity_singletask,R/S_class,1,17,970.25,0.4223802387714386,0.35968449463446933,0.7631579041481018,0.3547697067260742,0.7540983557701111,0.8208671808242798,0.8352354764938354,0.5182995200157166
exp_1_default_parity_singletask,R/S_class,1,18,1026.142857142857,0.4057612419128418,0.4004938840866089,0.7526316046714783,0.3818109035491943,0.7431694269180298,0.8314765691757202,0.8422160148620605,0.509988009929657
exp_1_default_parity_singletask,R/S_class,1,19,1080.25,0.3927919864654541,0.39617282152175903,0.7473683953285217,0.3817091584205627,0.7272727489471436,0.8285606503486633,0.840221643447876,0.5221831202507019
exp_1_default_parity_singletask,R/S_class,1,20,1136.142857142857,0.3889334499835968,0.4127790093421936,0.75789475440979,0.3940827846527099,0.7526881694793701,0.8344941139221191,0.8431024551391602,0.5174779295921326
exp_1_default_parity_singletask,R/S_class,1,21,1190.25,0.3711247742176056,0.3455738499760628,0.7684210538864136,0.3984029293060303,0.7755101919174194,0.8275281190872192,0.8350138664245605,0.5384750962257385
exp_1_default_parity_singletask,R/S_class,1,22,1246.142857142857,0.3648129403591156,0.29651852846145627,0.7684210538864136,0.3967447280883789,0.7659574747085571,0.8171093463897705,0.831689715385437,0.5468485951423645
exp_1_default_parity_singletask,R/S_class,1,23,1300.25,0.3515189290046692,0.3856008102496465,0.7684210538864136,0.4017001986503601,0.7684210538864136,0.8203363418579102,0.8283656239509583,0.5579594373703003
exp_1_default_parity_singletask,R/S_class,1,24,1356.142857142857,0.3432675302028656,0.3375236004590988,0.7947368621826172,0.4228300452232361,0.800000011920929,0.8318814039230347,0.837783932685852,0.5516745448112488
exp_1_default_parity_singletask,R/S_class,2,0,36.142857142857146,0.6937669515609741,0.6928630828857422,0.5,6.449222564697266e-05,0.6666666865348816,0.5112680196762085,0.5098060965538025,0.6935226321220398
exp_1_default_parity_singletask,R/S_class,2,1,90.25,0.6941325068473816,0.6945111950238546,0.5,3.0934810638427734e-05,0.6619216799736023,0.5211675763130188,0.5105817317962646,0.6931239366531372
exp_1_default_parity_singletask,R/S_class,2,2,146.14285714285714,0.6934238076210022,0.6931986331939697,0.5,6.109476089477539e-05,0.0,0.5182055234909058,0.5503600835800171,0.6931321024894714
exp_1_default_parity_singletask,R/S_class,2,3,200.25,0.6934054493904114,0.6948062181472778,0.5,0.0001003742218017,0.0,0.5250393748283386,0.5412188172340393,0.6931219696998596
exp_1_default_parity_singletask,R/S_class,2,4,256.14285714285717,0.6935110092163086,0.6928342342376709,0.5,0.0007712244987487,0.0,0.6193927526473999,0.608199417591095,0.6924501061439514
exp_1_default_parity_singletask,R/S_class,2,5,310.25,0.6936793923377991,0.6936983068784078,0.5,0.0001994967460632,0.0,0.6338191032409668,0.6049861311912537,0.6929605603218079
exp_1_default_parity_singletask,R/S_class,2,6,366.14285714285717,0.6922252178192139,0.6925544619560242,0.5,0.0024201869964599,0.6666666865348816,0.6319671273231506,0.5624376535415649,0.6914052963256836
exp_1_default_parity_singletask,R/S_class,2,7,420.25,0.6908708214759827,0.6878329118092855,0.5631579160690308,0.0281521677970886,0.5310734510421753,0.6532379388809204,0.6355679035186768,0.6707305312156677
exp_1_default_parity_singletask,R/S_class,2,8,476.14285714285717,0.6624006628990173,0.6887014389038086,0.6315789222717285,0.1218093633651733,0.6153846383094788,0.7075479030609131,0.6900830864906311,0.6237922310829163
exp_1_default_parity_singletask,R/S_class,2,9,530.25,0.6357207298278809,0.6498109598954519,0.6157894730567932,0.1536770462989807,0.6096256971359253,0.7103829383850098,0.6959556341171265,0.6130792498588562
exp_1_default_parity_singletask,R/S_class,2,10,586.1428571428571,0.608391284942627,0.5789921283721924,0.6894736886024475,0.1647378802299499,0.7230046987533569,0.8028761744499207,0.7858171463012695,0.5802262425422668
exp_1_default_parity_singletask,R/S_class,2,11,640.25,0.5818172097206116,0.6098694801330566,0.7105262875556946,0.2150589227676391,0.7263681888580322,0.8166077136993408,0.8024376630783081,0.5550951361656189
exp_1_default_parity_singletask,R/S_class,2,12,696.1428571428571,0.549078643321991,0.543368685245514,0.7368420958518982,0.2609347701072693,0.7572815418243408,0.8253648281097412,0.8261495232582092,0.5255592465400696
exp_1_default_parity_singletask,R/S_class,2,13,750.25,0.5200997591018677,0.5007707873980204,0.7263157963752747,0.3035668730735779,0.6976743936538696,0.8337980508804321,0.8371191024780273,0.5112928152084351
exp_1_default_parity_singletask,R/S_class,2,14,806.1428571428571,0.4975640773773193,0.46828497052192686,0.7789473533630371,0.3344155550003052,0.7765957713127136,0.8611874580383301,0.8580609560012817,0.4748686254024505
exp_1_default_parity_singletask,R/S_class,2,15,860.25,0.4766764640808105,0.4858485907316208,0.7684210538864136,0.3298098444938659,0.7799999713897705,0.8085637092590332,0.8270360231399536,0.5241041779518127
exp_1_default_parity_singletask,R/S_class,2,16,916.1428571428571,0.4658956527709961,0.46968628764152526,0.74210524559021,0.3601789474487304,0.7351351380348206,0.8319054245948792,0.8314681053161621,0.5140787363052368
exp_1_default_parity_singletask,R/S_class,2,17,970.25,0.4498310685157776,0.4374012251694997,0.74210524559021,0.319443941116333,0.7379679083824158,0.8360861539840698,0.832465410232544,0.4994198381900787
exp_1_default_parity_singletask,R/S_class,2,18,1026.142857142857,0.4336719810962677,0.42101520895957945,0.7789473533630371,0.3309555053710937,0.7640449404716492,0.8326218128204346,0.8330194354057312,0.5044542551040649
exp_1_default_parity_singletask,R/S_class,2,19,1080.25,0.4208573698997497,0.40045198798179626,0.7789473533630371,0.3639298677444458,0.7857142686843872,0.8597289323806763,0.8469805717468262,0.482553094625473
exp_1_default_parity_singletask,R/S_class,2,20,1136.142857142857,0.406209260225296,0.4136554539203644,0.7736842036247253,0.4087581634521484,0.7794871926307678,0.867756187915802,0.863711953163147,0.461617648601532
exp_1_default_parity_singletask,R/S_class,2,21,1190.25,0.3931930661201477,0.36403484145800274,0.75789475440979,0.3914551734924316,0.75,0.8638713955879211,0.8583933115005493,0.4626388549804687
exp_1_default_parity_singletask,R/S_class,2,22,1246.142857142857,0.3780010342597961,0.3464717209339142,0.7684210538864136,0.3864036798477173,0.7659574747085571,0.8555478453636169,0.8585041761398315,0.4680762588977813
exp_1_default_parity_singletask,R/S_class,2,23,1300.25,0.3679993450641632,0.3880404233932495,0.7842105031013489,0.4234571456909179,0.7853403091430664,0.8655263781547546,0.8606094121932983,0.4657385051250458
exp_1_default_parity_singletask,R/S_class,2,24,1356.142857142857,0.3590009212493896,0.4126311719417572,0.7947368621826172,0.4121060371398926,0.7936508059501648,0.8584526181221008,0.8559557199478149,0.4713498651981354
exp_1_default_parity_singletask,R/S_class,2,25,1410.25,0.3410411179065704,0.3089103798071543,0.7736842036247253,0.4130455255508423,0.7624309659004211,0.8486109972000122,0.8458725214004517,0.505666971206665
exp_1_default_parity_singletask,R/S_class,2,26,1466.142857142857,0.3357132971286773,0.3264115571975708,0.7789473533630371,0.4497462511062622,0.78125,0.8730036020278931,0.8644875288009644,0.4668396711349487
exp_1_default_parity_singletask,R/S_class,2,27,1520.25,0.3295027613639831,0.3440873622894287,0.7736842036247253,0.4411548376083374,0.7650273442268372,0.8692041635513306,0.8619390726089478,0.4772888720035553
exp_1_default_parity_singletask,R/S_class,2,28,1576.142857142857,0.3160323798656463,0.3275593042373657,0.8052631616592407,0.4597961902618408,0.8042327761650085,0.8706706762313843,0.8712465763092041,0.459649384021759
exp_1_default_parity_singletask,R/S_class,2,29,1630.25,0.3098502457141876,0.3253556514779727,0.7789473533630371,0.4203455448150635,0.7765957713127136,0.8487781286239624,0.8488642573356628,0.4975052773952484
exp_1_default_parity_singletask,R/S_class,2,30,1686.142857142857,0.3004650771617889,0.32388547658920286,0.7789473533630371,0.4525499939918518,0.77173912525177,0.8687368631362915,0.865373969078064,0.4713406264781952
exp_1_default_parity_singletask,R/S_class,2,31,1740.25,0.2881753742694855,0.32053260008494056,0.7736842036247253,0.4063596725463867,0.7597765326499939,0.8489974141120911,0.8495290279388428,0.4998054802417755
exp_1_default_parity_singletask,R/S_class,2,32,1796.142857142857,0.2826741635799408,0.27822120785713195,0.800000011920929,0.454562246799469,0.800000011920929,0.8742324113845825,0.8702492713928223,0.4676994979381561
exp_1_default_parity_singletask,R/S_class,2,33,1850.25,0.2801567614078522,0.2734563921888669,0.7947368621826172,0.4538475275039673,0.7979274392127991,0.8680427670478821,0.863711953163147,0.4894267916679382
exp_1_default_parity_singletask,R/S_class,2,34,1906.142857142857,0.2730141580104828,0.24134906530380248,0.7842105031013489,0.4810365438461303,0.7897436022758484,0.8714048862457275,0.866814374923706,0.5177562236785889
exp_1_default_parity_singletask,R/S_class,2,35,1960.25,0.2594163417816162,0.2943311234315236,0.7842105031013489,0.4319051504135132,0.7897436022758484,0.8558838963508606,0.8541828393936157,0.5051058530807495
exp_1_default_parity_singletask,R/S_class,2,36,2016.142857142857,0.2561143338680267,0.30487132668495176,0.7736842036247253,0.4836888313293457,0.7624309659004211,0.8672150373458862,0.8639335036277771,0.5307520031929016
exp_1_default_parity_singletask,R/S_class,2,37,2070.25,0.2471128106117248,0.22361758599678672,0.7526316046714783,0.4179780483245849,0.7486631274223328,0.8531813621520996,0.8547368049621582,0.5090214610099792
exp_1_default_parity_singletask,R/S_class,2,38,2126.1428571428573,0.2454782873392105,0.2322660505771637,0.7684210538864136,0.4626274108886719,0.760869562625885,0.8661881685256958,0.8678116202354431,0.4852388799190521
exp_1_default_parity_singletask,R/S_class,3,0,36.142857142857146,0.6938128471374512,0.6962431907653809,0.4789473712444305,-6.628036499023438e-05,0.6264150738716125,0.4908892512321472,0.4877008199691772,0.6932217478752136
exp_1_default_parity_singletask,R/S_class,3,1,90.25,0.6937671899795532,0.6937162776788076,0.5,-3.2901763916015625e-05,0.6666666865348816,0.4943651556968689,0.4940720498561859,0.6932994723320007
exp_1_default_parity_singletask,R/S_class,3,2,146.14285714285714,0.6937568783760071,0.692951250076294,0.5,-0.0001851320266723,0.6666666865348816,0.4371120631694793,0.4387811422348022,0.693392813205719
exp_1_default_parity_singletask,R/S_class,3,3,200.25,0.6930683255195618,0.6948220531145731,0.4684210419654846,-0.0007869005203247,0.3311258256435394,0.4615163207054138,0.4116343557834625,0.6939703822135925
exp_1_default_parity_singletask,R/S_class,3,4,256.14285714285717,0.6882583498954773,0.6938506126403808,0.4157894849777221,-0.0068334341049194,0.4064171016216278,0.4784853756427765,0.4518559575080871,0.7046799659729004
exp_1_default_parity_singletask,R/S_class,3,5,310.25,0.6678494811058044,0.6862147947152456,0.4947368502616882,0.0132850408554077,0.3846153914928436,0.5166553258895874,0.5110249519348145,0.7171499133110046
exp_1_default_parity_singletask,R/S_class,3,6,366.14285714285717,0.6300796270370483,0.6310579061508179,0.6473684310913086,0.1065214872360229,0.6492146849632263,0.6625714302062988,0.6764543056488037,0.6485925912857056
exp_1_default_parity_singletask,R/S_class,3,7,420.25,0.5871852040290833,0.5553696155548096,0.621052622795105,0.1194614171981811,0.5909090638160706,0.6209946274757385,0.6439889073371887,0.7089983224868774
exp_1_default_parity_singletask,R/S_class,3,8,476.14285714285717,0.5549808144569397,0.5348622083663941,0.7210526466369629,0.2657675147056579,0.7225130796432495,0.7339787483215332,0.7807202339172363,0.5764914751052856
exp_1_default_parity_singletask,R/S_class,3,9,530.25,0.5331956744194031,0.49668524662653607,0.6736842393875122,0.2261449098587036,0.6666666865348816,0.7036761045455933,0.7437119483947754,0.6326724290847778
exp_1_default_parity_singletask,R/S_class,3,10,586.1428571428571,0.5194657444953918,0.5410498261451722,0.6578947305679321,0.2405955791473388,0.6524063944816589,0.7085471153259277,0.7519114017486572,0.6260625720024109
exp_1_default_parity_singletask,R/S_class,3,11,640.25,0.497350126504898,0.49130796392758685,0.678947389125824,0.2417888641357422,0.647398829460144,0.68925940990448,0.7471467852592468,0.6561934947967529
exp_1_default_parity_singletask,R/S_class,3,12,696.1428571428571,0.4863931238651275,0.4920401155948639,0.6473684310913086,0.2568000555038452,0.6455026268959045,0.7069582939147949,0.749141275882721,0.672834038734436
exp_1_default_parity_singletask,R/S_class,3,13,750.25,0.4628596603870392,0.4692613482475281,0.6684210300445557,0.2877328395843506,0.6631016135215759,0.7156264781951904,0.767534613609314,0.6565591096878052
exp_1_default_parity_singletask,R/S_class,3,14,806.1428571428571,0.4509329497814178,0.4322443902492523,0.6842105388641357,0.2876348495483398,0.6774193644523621,0.7400616407394409,0.7759556770324707,0.6273900866508484
exp_1_default_parity_singletask,R/S_class,3,15,860.25,0.434064507484436,0.4372271001338959,0.6736842393875122,0.2821763753890991,0.6960784196853638,0.7121638059616089,0.7635457515716553,0.6409168243408203
exp_1_default_parity_singletask,R/S_class,3,16,916.1428571428571,0.4159073233604431,0.4264323592185974,0.7210526466369629,0.3305926322937011,0.7195767164230347,0.7373363375663757,0.793684184551239,0.6130954027175903
exp_1_default_parity_singletask,R/S_class,3,17,970.25,0.4017246663570404,0.3781205763419469,0.678947389125824,0.3368144035339355,0.6965174078941345,0.7258260846138,0.775290846824646,0.7095960974693298
exp_1_default_parity_singletask,R/S_class,3,18,1026.142857142857,0.3861034512519836,0.33994135856628416,0.6842105388641357,0.3393244743347168,0.6808510422706604,0.7214465141296387,0.7727423906326294,0.7273654341697693
exp_1_default_parity_singletask,R/S_class,4,0,36.142857142857146,0.693299412727356,0.6951126456260681,0.5,4.07099723815918e-05,0.0,0.5176216959953308,0.5213296413421631,0.6931226849555969
exp_1_default_parity_singletask,R/S_class,4,1,90.25,0.6938399076461792,0.694034477074941,0.5,5.030632019042969e-05,0.6666666865348816,0.5277807712554932,0.5412188172340393,0.6931068301200867
exp_1_default_parity_singletask,R/S_class,4,2,146.14285714285714,0.6934782862663269,0.6953898549079895,0.5,2.562999725341797e-05,0.0,0.5258817076683044,0.5280332565307617,0.693145751953125
exp_1_default_parity_singletask,R/S_class,4,3,200.25,0.6933601498603821,0.6944199701150259,0.5,7.194280624389648e-05,0.6666666865348816,0.5412414073944092,0.550581693649292,0.6931309700012207
exp_1_default_parity_singletask,R/S_class,4,4,256.14285714285717,0.6931413412094116,0.6930976748466492,0.5,0.002367079257965,0.0,0.6028897762298584,0.6562880873680115,0.6909397840499878
exp_1_default_parity_singletask,R/S_class,4,5,310.25,0.6905324459075928,0.6866950988769531,0.5052631497383118,0.0008767843246459,0.6642857193946838,0.5670050382614136,0.527091383934021,0.6929327845573425
exp_1_default_parity_singletask,R/S_class,4,6,366.14285714285717,0.6809431314468384,0.6802843451499939,0.6263157725334167,0.0812757015228271,0.5942857265472412,0.7328892350196838,0.715013861656189,0.6344659328460693
exp_1_default_parity_singletask,R/S_class,4,7,420.25,0.6378012299537659,0.6510064899921417,0.7052631378173828,0.2079452276229858,0.7333333492279053,0.7762821316719055,0.7680885791778564,0.5843912959098816
exp_1_default_parity_singletask,R/S_class,4,8,476.14285714285717,0.5880908370018005,0.6014796614646911,0.6842105388641357,0.2237914800643921,0.6666666865348816,0.7741841673851013,0.7708587646484375,0.567761242389679
exp_1_default_parity_singletask,R/S_class,4,9,530.25,0.5605043768882751,0.5373968581358591,0.7210526466369629,0.2822633385658264,0.7103825211524963,0.8216821551322937,0.8176177144050598,0.5213527679443359
exp_1_default_parity_singletask,R/S_class,4,10,586.1428571428571,0.5266476273536682,0.49659515619277955,0.6736842393875122,0.2241861820220947,0.6804123520851135,0.7903043627738953,0.7650969624519348,0.5710051655769348
exp_1_default_parity_singletask,R/S_class,4,11,640.25,0.5170177817344666,0.4965672592322032,0.7157894968986511,0.3364272117614746,0.71875,0.8313144445419312,0.8240443468093872,0.5146080851554871
exp_1_default_parity_singletask,R/S_class,4,12,696.1428571428571,0.4896931946277618,0.47171775102615354,0.7315789461135864,0.3238337635993957,0.7487684488296509,0.8169986605644226,0.8199445605278015,0.5227547287940979
exp_1_default_parity_singletask,R/S_class,4,13,750.25,0.4749625921249389,0.4718404958645503,0.7368420958518982,0.3408229351043701,0.72826087474823,0.8325158357620239,0.8288087844848633,0.5104199647903442
exp_1_default_parity_singletask,R/S_class,4,14,806.1428571428571,0.4609264731407165,0.4227888762950897,0.75789475440979,0.38430255651474,0.7628865838050842,0.8409414291381836,0.8412188291549683,0.4971714317798614
exp_1_default_parity_singletask,R/S_class,4,15,860.25,0.4468146860599518,0.46236285567283625,0.7842105031013489,0.3985706567764282,0.7939698696136475,0.8712116479873657,0.8652631640434265,0.4593705832958221
exp_1_default_parity_singletask,R/S_class,4,16,916.1428571428571,0.4354827404022217,0.4275880932807922,0.7684210538864136,0.3892804384231567,0.7659574747085571,0.858711838722229,0.856842041015625,0.4743914902210235
exp_1_default_parity_singletask,R/S_class,4,17,970.25,0.420672208070755,0.4072872996330261,0.7526316046714783,0.4018478393554687,0.745945930480957,0.8527035713195801,0.8495290875434875,0.4863961338996887
exp_1_default_parity_singletask,R/S_class,4,18,1026.142857142857,0.4136736094951629,0.43544134497642517,0.7736842036247253,0.4178429841995239,0.7794871926307678,0.8745949864387512,0.8809972405433655,0.4503123164176941
exp_1_default_parity_singletask,R/S_class,4,19,1080.25,0.398241639137268,0.40948166449864704,0.7894737124443054,0.4285851120948791,0.7872340679168701,0.8632311820983887,0.8587257266044617,0.4702716767787933
exp_1_default_parity_singletask,R/S_class,4,20,1136.142857142857,0.3851832151412964,0.3966531455516815,0.7736842036247253,0.446408748626709,0.7794871926307678,0.8711693286895752,0.8704710006713867,0.4600639641284942
exp_1_default_parity_singletask,R/S_class,4,21,1190.25,0.3722045719623565,0.35701071719328564,0.7947368621826172,0.473705530166626,0.800000011920929,0.8709647059440613,0.8733518123626709,0.4664389789104461
exp_1_default_parity_singletask,R/S_class,4,22,1246.142857142857,0.3599075078964233,0.36801903247833245,0.7736842036247253,0.4529532194137573,0.7772020697593689,0.8822175860404968,0.8750138282775879,0.4505520761013031
exp_1_default_parity_singletask,R/S_class,4,23,1300.25,0.3495489954948425,0.34932897984981537,0.8052631616592407,0.4374409914016723,0.8021390438079834,0.8734309673309326,0.8684765100479126,0.4720450937747955
exp_1_default_parity_singletask,R/S_class,4,24,1356.142857142857,0.338929533958435,0.41243172287940977,0.8105263113975525,0.4876164197921753,0.8181818127632141,0.8863155841827393,0.8883103132247925,0.4308814108371734
exp_1_default_parity_singletask,R/S_class,4,25,1410.25,0.3268752098083496,0.32824387152989704,0.7894737124443054,0.4891716837882995,0.7916666865348816,0.8870530128479004,0.8801108598709106,0.4532576203346252
exp_1_default_parity_singletask,R/S_class,4,26,1466.142857142857,0.3157586455345154,0.27773720026016235,0.7842105031013489,0.5087459683418274,0.7853403091430664,0.8912591934204102,0.8868697881698608,0.4442082345485687
exp_1_default_parity_singletask,R/S_class,4,27,1520.25,0.3063856363296509,0.2700402662158012,0.8105263113975525,0.5274753570556641,0.8105263113975525,0.8979828357696533,0.8977285027503967,0.4295158684253692
exp_1_default_parity_singletask,R/S_class,4,28,1576.142857142857,0.2933850884437561,0.2891496181488037,0.7789473533630371,0.4659026265144348,0.7900000214576721,0.8836109638214111,0.8763434886932373,0.4566214382648468
exp_1_default_parity_singletask,R/S_class,4,29,1630.25,0.2877569198608398,0.25083505610624945,0.800000011920929,0.5161632299423218,0.8061224222183228,0.8872870802879333,0.8838781118392944,0.4708108305931091
exp_1_default_parity_singletask,R/S_class,4,30,1686.142857142857,0.2834955155849457,0.30352380871772766,0.8157894611358643,0.5215741991996765,0.8205128312110901,0.9003030061721802,0.8968421220779419,0.4137086570262909
exp_1_default_parity_singletask,R/S_class,4,31,1740.25,0.2698465287685394,0.3420951912800471,0.8368421196937561,0.5470609068870544,0.8376963138580322,0.9002208709716797,0.8987257480621338,0.4308196902275085
exp_1_default_parity_singletask,R/S_class,4,32,1796.142857142857,0.2619148790836334,0.24673137962818142,0.8052631616592407,0.5099101662635803,0.8062826991081238,0.890094518661499,0.8867590427398682,0.4408684968948364
exp_1_default_parity_singletask,R/S_class,4,33,1850.25,0.2551374435424804,0.2643005326390266,0.8315789699554443,0.5555905699729919,0.8367347121238708,0.9120416045188904,0.910914182662964,0.3992810249328613
