AUROC,AUPRC,MCC,Accuracy,F1,threshold,MCC_tuned,Accuracy_tuned,F1_tuned,threshold_tuned,fold,model,featurization,target,split,fp_size
0.5,0.5,0.0,0.5,0.5119281504350267,0.5,0.0,0.5,0.5119281504350267,0.5,1,RF,morgan_count_no_chiral,@/@@_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.4808743169398907,0.5,0.0,0.5,0.4808743169398907,0.5,1,RF,morgan_count_no_chiral,@/@@_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.4692737430167598,0.5,0.0,0.5,0.4692737430167598,0.5,1,RF,morgan_count_no_chiral,@/@@_class,test,2048
0.5,0.5,0.0,0.5,0.506946413382478,0.5,0.0,0.5,0.506946413382478,0.5,2,RF,morgan_count_no_chiral,@/@@_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.5026178010471204,0.5,0.0,0.5,0.5026178010471204,0.5,2,RF,morgan_count_no_chiral,@/@@_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.4632768361581921,0.5,0.0,0.5,0.4632768361581921,0.5,2,RF,morgan_count_no_chiral,@/@@_class,test,2048
0.5,0.5,0.0,0.5,0.49754406240970817,0.5,0.0,0.5,0.49754406240970817,0.5,3,RF,morgan_count_no_chiral,@/@@_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.527363184079602,0.5,0.0,0.5,0.527363184079602,0.5,3,RF,morgan_count_no_chiral,@/@@_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.4508670520231214,0.5,0.0,0.5,0.4508670520231214,0.5,3,RF,morgan_count_no_chiral,@/@@_class,test,2048
0.49999999999999994,0.5,0.0,0.5,0.4960880904085772,0.5,0.0,0.5,0.4960880904085772,0.5,4,RF,morgan_count_no_chiral,@/@@_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.4864864864864865,0.5,0.0,0.5,0.4864864864864865,0.5,4,RF,morgan_count_no_chiral,@/@@_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.5177664974619289,0.5,0.0,0.5,0.5177664974619289,0.5,4,RF,morgan_count_no_chiral,@/@@_class,test,2048
0.49999999999999994,0.5,0.0,0.5,0.4916691026015785,0.5,0.0,0.5,0.4916691026015785,0.5,0,RF,morgan_count_no_chiral,F/L_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.4973544973544973,0.5,0.0,0.5,0.4973544973544973,0.5,0,RF,morgan_count_no_chiral,F/L_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.4973544973544973,0.5,0.0,0.5,0.4973544973544973,0.5,0,RF,morgan_count_no_chiral,F/L_class,test,2048
0.5,0.5,0.0,0.5,0.503851640513552,0.5,0.0,0.5,0.503851640513552,0.5,1,RF,morgan_count_no_chiral,F/L_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.5177664974619289,0.5,0.0,0.5,0.5177664974619289,0.5,1,RF,morgan_count_no_chiral,F/L_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.5128205128205128,0.5,0.0,0.5,0.5128205128205128,0.5,1,RF,morgan_count_no_chiral,F/L_class,test,2048
0.49999999999999994,0.5,0.0,0.5,0.49285505978419364,0.5,0.0,0.5,0.49285505978419364,0.5,2,RF,morgan_count_no_chiral,F/L_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.4632768361581921,0.5,0.0,0.5,0.4632768361581921,0.5,2,RF,morgan_count_no_chiral,F/L_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.5226130653266332,0.5,0.0,0.5,0.5226130653266332,0.5,2,RF,morgan_count_no_chiral,F/L_class,test,2048
0.5,0.5,0.0,0.5,0.49783424776205604,0.5,0.0,0.5,0.49783424776205604,0.5,3,RF,morgan_count_no_chiral,F/L_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.5026178010471204,0.5,0.0,0.5,0.5026178010471204,0.5,3,RF,morgan_count_no_chiral,F/L_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.5128205128205128,0.5,0.0,0.5,0.5128205128205128,0.5,3,RF,morgan_count_no_chiral,F/L_class,test,2048
0.49999999999999994,0.5,0.0,0.5,0.48504589872668047,0.5,0.0,0.5,0.48504589872668047,0.5,4,RF,morgan_count_no_chiral,F/L_class,train,2048
0.5,0.5000000000000001,0.0,0.5,0.4864864864864865,0.5,0.0,0.5,0.4864864864864865,0.5,4,RF,morgan_count_no_chiral,F/L_class,val,2048
0.5,0.5000000000000001,0.0,0.5,0.4692737430167598,0.5,0.0,0.5,0.4692737430167598,0.5,4,RF,morgan_count_no_chiral,F/L_class,test,2048
0.9709351907546028,0.9624277429917184,0.7763866607906873,0.8809660724554341,0.891395592864638,0.5,0.7868649307861085,0.8855664174813112,0.8729246487867177,0.5059674060063424,0,RF,morgan_delta_opp,R/S_class,train,2048
0.9300831024930748,0.9265629963875859,0.6753920824262175,0.8315789473684211,0.8461538461538461,0.5,0.7182741194056599,0.8526315789473684,0.8372093023255814,0.5059674060063424,0,RF,morgan_delta_opp,R/S_class,val,2048
0.9349584487534627,0.9202232658392485,0.6783611965932885,0.8315789473684211,0.8476190476190476,0.5,0.6982972487551755,0.8368421052631579,0.8121212121212121,0.5059674060063424,0,RF,morgan_delta_opp,R/S_class,test,2048
